State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Kentucky,Powell,59.49,-0.0000229503,0.0000243711,0.0000020824,0.0000310448,0.0000383078,0.0000194011
Kentucky,Pulaski,81.31,-0.0000221623,0.0000223371,0.0000140259,0.0000275558,0.0000251517,0.0000277417
Kentucky,Robertson,48.00,-0.0000159026,0.0000104601,0.0000011543,0.0000194343,0.0000274008,0.0000085353
Kentucky,Rockcastle,79.56,-0.0000256476,0.0000213217,0.0000136636,0.0000289710,0.0000270716,0.0000290751
Kentucky,Rowan,44.63,-0.0000185044,0.0000102494,0.0000022706,0.0000222303,0.0000332692,0.0000069485
Kentucky,Russell,82.59,-0.0000171813,0.0000172673,0.0000154927,0.0000215588,0.0000196420,0.0000223805
Kentucky,Scott,44.54,-0.0000126471,0.0000080050,0.0000037349,0.0000168396,0.0000261232,0.0000040807
Kentucky,Shelby,36.11,-0.0000067273,-0.0000023928,0.0000061692,0.0000108533,0.0000210235,-0.0000014322
Kentucky,Simpson,67.37,-0.0000207189,0.0000237611,0.0000111429,0.0000266333,0.0000332699,0.0000166073
Kentucky,Spencer,41.35,-0.0000073309,-0.0000026142,0.0000081201,0.0000108639,0.0000192176,0.0000004364
Kentucky,Taylor,64.86,-0.0000134899,0.0000087253,0.0000115898,0.0000159792,0.0000125813,0.0000192246
Kentucky,Todd,58.18,-0.0000197988,0.0000217526,0.0000045287,0.0000232012,0.0000329544,0.0000081799
Kentucky,Trigg,52.37,-0.0000171078,0.0000139987,0.0000102220,0.0000168434,0.0000293340,-0.0000004252
Kentucky,Trimble,44.92,-0.0000037545,-0.0000107351,0.0000082319,0.0000060777,0.0000196580,-0.0000096252
Kentucky,Union,64.16,-0.0000166913,0.0000148809,0.0000051251,0.0000176083,0.0000225046,0.0000098400
Kentucky,Warren,74.45,-0.0000199440,0.0000209266,0.0000131776,0.0000248509,0.0000282158,0.0000192701
Kentucky,Washington,54.89,-0.0000109073,0.0000042046,0.0000109701,0.0000159481,0.0000203211,0.0000098942
Kentucky,Wayne,83.76,-0.0000235555,0.0000255916,0.0000119693,0.0000281238,0.0000270083,0.0000265442
Kentucky,Webster,53.99,-0.0000176987,0.0000157769,0.0000067668,0.0000195946,0.0000300905,0.0000051471
Kentucky,Whitley,73.08,-0.0000307135,0.0000270075,0.0000034979,0.0000353530,0.0000342300,0.0000308858
Kentucky,Wolfe,64.80,-0.0000186456,0.0000195311,0.0000110664,0.0000269549,0.0000323547,0.0000177120
Kentucky,Woodford,48.94,-0.0000110173,0.0000059534,0.0000073136,0.0000159739,0.0000226513,0.0000065940
