State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Michigan,Roscommon,56.67,-0.0000196290,0.0000066282,-0.0000005979,0.0000181331,0.0000152837,0.0000196325
Michigan,Saginaw,64.72,-0.0000235668,0.0000076305,-0.0000163325,0.0000227698,0.0000181035,0.0000258176
Michigan,St. Clair,57.88,-0.0000314669,0.0000105327,-0.0000064366,0.0000263239,0.0000284527,0.0000222662
Michigan,St. Joseph,68.93,-0.0000239379,0.0000113922,-0.0000148630,0.0000246105,0.0000207393,0.0000266352
Michigan,Sanilac,68.73,-0.0000216955,0.0000084263,-0.0000116126,0.0000197684,0.0000218454,0.0000158144
Michigan,Schoolcraft,45.84,-0.0000199353,0.0000067817,-0.0000112479,0.0000193241,0.0000320165,0.0000020712
Michigan,Shiawassee,63.61,-0.0000215602,0.0000066519,-0.0000142997,0.0000208475,0.0000171984,0.0000237649
Michigan,Tuscola,71.20,-0.0000257501,0.0000083431,-0.0000285173,0.0000240541,0.0000229138,0.0000236712
Michigan,Van Buren,54.67,-0.0000173365,0.0000063875,-0.0000048868,0.0000185622,0.0000142002,0.0000215145
Michigan,Washtenaw,65.33,-0.0000239380,0.0000072598,-0.0000103302,0.0000225950,0.0000224079,0.0000215050
Michigan,Wayne,61.14,-0.0000323720,0.0000111684,-0.0000117437,0.0000270498,0.0000281561,0.0000243782
Michigan,Wexford,36.93,-0.0000160456,0.0000050313,0.0000069877,0.0000147745,0.0000035815,0.0000264250
