State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Minnesota,Nobles,73.12,-0.0000312956,0.0000238069,-0.0000074601,0.0000280822,0.0000272011,0.0000258815
Minnesota,Norman,73.27,-0.0000186019,0.0000123550,-0.0000215805,0.0000150414,0.0000221558,0.0000033158
Minnesota,Olmsted,70.69,-0.0000205707,0.0000142797,-0.0000024278,0.0000214643,0.0000194043,0.0000215718
Minnesota,Otter Tail,77.01,-0.0000288865,0.0000234573,-0.0000130782,0.0000237889,0.0000283935,0.0000148468
Minnesota,Pennington,81.03,-0.0000288457,0.0000229324,-0.0000233312,0.0000224343,0.0000231505,0.0000179988
Minnesota,Pine,64.08,-0.0000161244,0.0000149268,-0.0000068938,0.0000146079,0.0000070688,0.0000200028
Minnesota,Pipestone,75.93,-0.0000360240,0.0000311400,-0.0000110580,0.0000323073,0.0000259747,0.0000364224
Minnesota,Polk,81.11,-0.0000254696,0.0000184708,-0.0000231816,0.0000194884,0.0000231882,0.0000116703
Minnesota,Pope,64.52,-0.0000254012,0.0000157050,-0.0000165119,0.0000221340,0.0000137956,0.0000292661
Minnesota,Ramsey,68.56,-0.0000211966,0.0000184415,-0.0000162660,0.0000210006,0.0000132738,0.0000274437
Minnesota,Red Lake,82.27,-0.0000272194,0.0000212193,-0.0000245489,0.0000210370,0.0000220273,0.0000161930
Minnesota,Redwood,71.41,-0.0000170697,0.0000156146,0.0000071202,0.0000174642,0.0000124926,0.0000202491
Minnesota,Renville,77.76,-0.0000244717,0.0000201447,0.0000058129,0.0000237792,0.0000225115,0.0000220985
Minnesota,Rice,64.73,-0.0000289125,0.0000217806,-0.0000174434,0.0000277844,0.0000173548,0.0000360887
Minnesota,Rock,79.47,-0.0000289128,0.0000243621,-0.0000100328,0.0000270054,0.0000278110,0.0000222295
Minnesota,Roseau,85.91,-0.0000217295,0.0000207346,-0.0000186382,0.0000158264,0.0000202949,0.0000087189
Minnesota,St. Louis,38.62,-0.0000029063,0.0000060405,-0.0000165210,0.0000019079,-0.0000032365,0.0000070827
Minnesota,Scott,60.98,-0.0000272810,0.0000210891,-0.0000147262,0.0000261424,0.0000148882,0.0000356650
Minnesota,Sherburne,75.58,-0.0000304787,0.0000266038,-0.0000099898,0.0000268764,0.0000199373,0.0000308286
Minnesota,Sibley,72.50,-0.0000298088,0.0000236998,0.0000070627,0.0000280757,0.0000227484,0.0000308439
