State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Illinois,Pope,66.49,-0.0000069758,0.0000055587,0.0000109299,0.0000082794,0.0000056578,0.0000116097
Illinois,Pulaski,67.36,-0.0000085431,0.0000114507,0.0000118162,0.0000134044,0.0000182200,0.0000070839
Illinois,Putnam,63.00,-0.0000353044,0.0000187802,-0.0000044658,0.0000341260,0.0000378157,0.0000251700
Illinois,Randolph,60.62,-0.0000195226,0.0000181019,-0.0000035751,0.0000299781,0.0000333099,0.0000217626
Illinois,Richland,65.10,-0.0000170151,0.0000122081,0.0000063291,0.0000239787,0.0000249122,0.0000200733
Illinois,Rock Island,62.29,-0.0000231351,0.0000115497,0.0000082733,0.0000241453,0.0000204387,0.0000270574
Illinois,Saline,81.47,-0.0000145457,0.0000178979,0.0000064810,0.0000192866,0.0000177696,0.0000192451
Illinois,Sangamon,70.94,-0.0000218152,0.0000201949,0.0000020039,0.0000272288,0.0000245467,0.0000271821
Illinois,Schuyler,51.29,-0.0000136202,0.0000100902,-0.0000046026,0.0000205912,0.0000145497,0.0000256669
Illinois,Scott,65.85,-0.0000149385,0.0000112636,-0.0000081695,0.0000201832,0.0000222289,0.0000149327
Illinois,Shelby,72.23,-0.0000249105,0.0000162715,0.0000098400,0.0000283116,0.0000256555,0.0000280927
Illinois,St. Clair,67.28,-0.0000198615,0.0000208147,-0.0000072890,0.0000300580,0.0000323722,0.0000242478
Illinois,Stark,67.82,-0.0000321647,0.0000172650,-0.0000043774,0.0000314953,0.0000318012,0.0000275614
Illinois,Stephenson,56.38,-0.0000146323,0.0000040207,0.0000099656,0.0000170597,0.0000206236,0.0000098311
Illinois,Tazewell,45.83,-0.0000267028,0.0000158744,-0.0000056771,0.0000293789,0.0000158929,0.0000425537
Illinois,Union,75.64,-0.0000154342,0.0000184086,0.0000151480,0.0000213157,0.0000248515,0.0000159581
Illinois,Vermilion,38.44,-0.0000241150,0.0000132509,0.0000081712,0.0000278090,0.0000099711,0.0000471014
Illinois,Wabash,58.26,-0.0000214675,0.0000165152,0.0000033197,0.0000251275,0.0000310799,0.0000158016
Illinois,Warren,48.77,-0.0000238614,0.0000119466,0.0000042221,0.0000254672,0.0000172738,0.0000338590
Illinois,Washington,63.85,-0.0000246856,0.0000194457,-0.0000050823,0.0000312413,0.0000342975,0.0000232672
Illinois,Wayne,71.20,-0.0000196695,0.0000193492,0.0000043910,0.0000275190,0.0000274385,0.0000246800
Illinois,White,68.67,-0.0000198422,0.0000183629,0.0000052476,0.0000238169,0.0000264615,0.0000183340
Illinois,Whiteside,59.38,-0.0000198126,0.0000085604,0.0000033714,0.0000204815,0.0000176169,0.0000222678
Illinois,Will,41.89,-0.0000070117,-0.0000037762,-0.0000075600,0.0000088276,0.0000178754,-0.0000031981
Illinois,Williamson,74.64,-0.0000154072,0.0000169031,0.0000139497,0.0000216371,0.0000243500,0.0000166854
Illinois,Winnebago,61.11,-0.0000133049,0.0000037853,0.0000095668,0.0000153111,0.0000172885,0.0000104727
Illinois,Woodford,58.91,-0.0000287648,0.0000136856,-0.0000042302,0.0000293005,0.0000237022,0.0000325322
