State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Iowa,Tama,68.71,-0.0000247577,0.0000148570,0.0000071314,0.0000271644,0.0000279711,0.0000236587
Iowa,Taylor,74.60,-0.0000305399,0.0000166675,-0.0000132414,0.0000307754,0.0000307764,0.0000281000
Iowa,Union,78.88,-0.0000297270,0.0000177624,-0.0000194231,0.0000310148,0.0000295743,0.0000303692
Iowa,Van Buren,53.62,-0.0000237975,0.0000130560,-0.0000009293,0.0000260092,0.0000205946,0.0000308641
Iowa,Wapello,68.51,-0.0000227074,0.0000128884,0.0000045201,0.0000244606,0.0000244963,0.0000221257
Iowa,Warren,75.07,-0.0000252743,0.0000170293,-0.0000132423,0.0000274996,0.0000283340,0.0000235130
Iowa,Washington,66.42,-0.0000183306,0.0000046683,0.0000099341,0.0000191557,0.0000193635,0.0000172264
Iowa,Wayne,54.40,-0.0000156635,0.0000060711,-0.0000148057,0.0000189131,0.0000262386,0.0000075672
Iowa,Webster,65.38,-0.0000194322,0.0000130191,-0.0000069538,0.0000216724,0.0000182100,0.0000239788
Iowa,Winnebago,59.10,-0.0000375387,0.0000246413,0.0000051472,0.0000364650,0.0000276405,0.0000443538
Iowa,Winneshiek,63.53,-0.0000121152,0.0000057694,0.0000032249,0.0000148265,0.0000138478,0.0000138382
Iowa,Woodbury,53.22,-0.0000218920,0.0000163647,-0.0000034095,0.0000232818,0.0000154404,0.0000312406
Iowa,Worth,55.44,-0.0000292750,0.0000212134,0.0000027713,0.0000288302,0.0000200326,0.0000376075
Iowa,Wright,59.83,-0.0000274018,0.0000164685,-0.0000013808,0.0000276571,0.0000226512,0.0000312390
