State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Kansas,Osborne,70.42,-0.0000235334,0.0000262603,-0.0000175858,0.0000258855,0.0000186819,0.0000336275
Kansas,Ottawa,55.32,-0.0000303917,0.0000266975,-0.0000068406,0.0000325186,0.0000214467,0.0000447993
Kansas,Pawnee,42.11,-0.0000195541,0.0000230684,-0.0000168002,0.0000218843,0.0000034694,0.0000475675
Kansas,Phillips,72.16,-0.0000255405,0.0000262327,-0.0000160175,0.0000269134,0.0000204104,0.0000332576
Kansas,Pottawatomie,80.75,-0.0000352935,0.0000296341,-0.0000214032,0.0000349287,0.0000380838,0.0000263616
Kansas,Pratt,57.09,-0.0000248006,0.0000237634,-0.0000103814,0.0000266577,0.0000158993,0.0000380336
Kansas,Rawlins,51.51,-0.0000356777,0.0000290548,-0.0000129043,0.0000365702,0.0000189871,0.0000552500
Kansas,Reno,61.99,-0.0000243205,0.0000218168,-0.0000116958,0.0000250874,0.0000170634,0.0000336852
Kansas,Republic,72.20,-0.0000263292,0.0000256056,-0.0000166548,0.0000287501,0.0000225367,0.0000342911
Kansas,Rice,64.13,-0.0000327671,0.0000313405,-0.0000186293,0.0000349317,0.0000247304,0.0000464523
Kansas,Riley,77.57,-0.0000339316,0.0000286427,-0.0000198850,0.0000349082,0.0000292402,0.0000380789
Kansas,Rooks,55.87,-0.0000226890,0.0000274419,-0.0000194967,0.0000256154,0.0000119037,0.0000427622
Kansas,Rush,53.27,-0.0000209015,0.0000285853,-0.0000215437,0.0000252648,0.0000077608,0.0000452010
Kansas,Russell,59.33,-0.0000258399,0.0000303812,-0.0000174784,0.0000296194,0.0000173350,0.0000444192
Kansas,Saline,62.31,-0.0000312419,0.0000287279,-0.0000124363,0.0000346685,0.0000251229,0.0000441735
Kansas,Scott,71.14,-0.0000140041,0.0000164952,-0.0000196673,0.0000191161,0.0000144518,0.0000248373
Kansas,Sedgwick,76.95,-0.0000223154,0.0000213942,-0.0000019536,0.0000238342,0.0000216807,0.0000207521
Kansas,Seward,66.83,-0.0000267506,0.0000297352,-0.0000177118,0.0000286177,0.0000263880,0.0000398518
Kansas,Shawnee,78.33,-0.0000289217,0.0000236160,-0.0000160595,0.0000288480,0.0000316611,0.0000212726
Kansas,Sheridan,58.34,-0.0000258986,0.0000274518,-0.0000211387,0.0000273298,0.0000149875,0.0000434021
Kansas,Sherman,55.08,-0.0000227220,0.0000215716,-0.0000093074,0.0000153660,0.0000199710,0.0000316722
Kansas,Smith,86.69,-0.0000239549,0.0000246935,-0.0000203552,0.0000265916,0.0000233693,0.0000280108
Kansas,Stafford,47.11,-0.0000217758,0.0000245650,-0.0000152332,0.0000250288,0.0000087561,0.0000461201
Kansas,Stanton,59.99,-0.0000296651,0.0000268690,-0.0000082451,0.0000287189,0.0000294641,0.0000407821
Kansas,Stevens,64.02,-0.0000305545,0.0000284362,-0.0000148604,0.0000294065,0.0000296161,0.0000415155
Kansas,Sumner,79.69,-0.0000211358,0.0000254031,0.0000060600,0.0000270759,0.0000247860,0.0000261756
Kansas,Thomas,56.16,-0.0000252948,0.0000227986,-0.0000139686,0.0000274921,0.0000147924,0.0000398733
Kansas,Trego,51.21,-0.0000140630,0.0000223943,-0.0000249395,0.0000193921,0.0000041075,0.0000391397
Kansas,Wabaunsee,83.04,-0.0000308130,0.0000244777,-0.0000159575,0.0000312904,0.0000300497,0.0000287999
Kansas,Wallace,65.30,-0.0000105492,0.0000146207,-0.0000172626,0.0000031322,0.0000174530,0.0000083288
Kansas,Washington,70.84,-0.0000289710,0.0000273409,-0.0000160883,0.0000298449,0.0000228875,0.0000364633
Kansas,Wichita,66.38,-0.0000167578,0.0000208627,-0.0000153357,0.0000119153,0.0000162294,0.0000246584
Kansas,Wilson,56.46,-0.0000318518,0.0000307565,-0.0000061000,0.0000335562,0.0000207353,0.0000465598
Kansas,Woodson,59.25,-0.0000354580,0.0000274148,-0.0000077157,0.0000336721,0.0000228488,0.0000440928
Kansas,Wyandotte,74.35,-0.0000134710,0.0000120545,-0.0000223338,0.0000175633,0.0000211805,0.0000105758
