State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Virginia,Stafford,63.67,-0.0000264730,0.0000113043,-0.0000124438,0.0000262715,0.0000226509,0.0000295458
Virginia,Surry,33.97,-0.0000169112,-0.0000001427,-0.0000121371,0.0000132983,0.0000021585,0.0000260326
Virginia,Sussex,40.36,-0.0000174195,0.0000031828,-0.0000086527,0.0000141712,0.0000056475,0.0000238014
Virginia,Tazewell,50.49,0.0000077368,-0.0000197747,0.0000046749,-0.0000040153,0.0000096780,-0.0000181874
Virginia,Warren,65.97,-0.0000140236,0.0000029228,-0.0000132063,0.0000139825,0.0000119896,0.0000157492
Virginia,Washington,55.45,-0.0000161366,0.0000000719,0.0000088938,0.0000169343,0.0000184720,0.0000135475
Virginia,Westmoreland,61.09,-0.0000253511,0.0000089901,0.0000129425,0.0000233088,0.0000192147,0.0000276702
Virginia,Wise,65.06,-0.0000157319,0.0000046264,0.0000136362,0.0000177977,0.0000198344,0.0000144709
Virginia,Wythe,33.47,-0.0000141100,0.0000041487,-0.0000065051,0.0000167322,0.0000357920,-0.0000069993
Virginia,York,35.46,-0.0000138633,-0.0000026081,-0.0000039290,0.0000100252,0.0000027015,0.0000184664
