State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Delaware,Kent,45.14,-0.0000118508,0.0000067373,0.0000077192,0.0000171888,0.0000269730,0.0000055365
Delaware,New Castle,41.87,-0.0000172751,0.0000071763,0.0000007249,0.0000208298,0.0000308547,0.0000088174
Delaware,Sussex,59.42,-0.0000122669,0.0000060164,0.0000122317,0.0000166242,0.0000208049,0.0000116623
